TotalVisits,Total Time Spent on Website,Page Views Per Visit,EngagementScore,TimePerVisit,Lead Source,Do Not Email,Do Not Call,Converted,PredictedProbability,Priority
6.0,1178,3.0,18.0,168.28571428571428,Google,No,No,0,0.7082857142857143,High Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
4.0,222,1.33,5.32,44.4,Google,No,No,0,0.204,Low Priority
17.0,104,3.4,57.8,5.777777777777778,Direct Traffic,No,No,0,1.0,High Priority
6.0,251,6.0,36.0,35.857142857142854,Google,No,No,1,1.0,High Priority
7.0,84,1.75,12.25,10.5,Google,No,No,0,0.378,Low Priority
2.0,1615,2.0,4.0,538.3333333333334,Google,No,No,0,0.6583333333333333,Medium Priority
2.0,416,1.0,2.0,138.66666666666666,Google,No,No,0,0.19866666666666666,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
3.0,926,3.0,9.0,231.5,Organic Search,No,No,1,0.5015000000000001,Medium Priority
2.0,360,2.0,4.0,120.0,Google,No,No,0,0.24,Low Priority
2.0,1794,2.0,4.0,598.0,Google,No,No,1,0.718,High Priority
2.0,850,2.0,4.0,283.3333333333333,Direct Traffic,No,No,1,0.4033333333333333,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1069,2.0,4.0,356.3333333333333,Google,No,No,1,0.47633333333333333,Medium Priority
2.0,326,2.0,4.0,108.66666666666667,Direct Traffic,No,No,0,0.22866666666666668,Low Priority
2.0,1458,1.0,2.0,486.0,Google,No,No,0,0.546,Medium Priority
3.0,1389,3.0,9.0,347.25,Direct Traffic,No,No,1,0.6172500000000001,Medium Priority
4.0,1171,4.0,16.0,234.2,Organic Search,No,No,1,0.7142,High Priority
2.0,253,2.0,4.0,84.33333333333333,Google,No,No,0,0.2043333333333333,Low Priority
2.0,1059,2.0,4.0,353.0,Google,No,No,1,0.473,Medium Priority
5.0,266,5.0,25.0,44.333333333333336,Google,No,No,0,0.7943333333333333,High Priority
2.0,428,2.0,4.0,142.66666666666666,Direct Traffic,No,No,0,0.26266666666666666,Low Priority
3.0,1708,3.0,9.0,427.0,Google,No,No,0,0.6970000000000001,Medium Priority
2.0,8,2.0,4.0,2.6666666666666665,Direct Traffic,No,No,0,0.12266666666666666,Low Priority
4.0,4,4.0,16.0,0.8,Google,No,No,0,0.4808,Medium Priority
4.0,1075,4.0,16.0,215.0,Google,No,No,1,0.695,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
13.0,1018,6.5,84.5,72.71428571428571,Direct Traffic,No,No,1,1.0,High Priority
5.0,108,5.0,25.0,18.0,Google,No,No,0,0.768,High Priority
3.0,202,3.0,9.0,50.5,Google,Yes,No,0,0.3205,Low Priority
3.0,560,3.0,9.0,140.0,Organic Search,No,No,0,0.41000000000000003,Medium Priority
7.0,1302,3.5,24.5,162.75,Google,No,No,1,0.89775,High Priority
4.0,416,4.0,16.0,83.2,Google,No,No,0,0.5632,Medium Priority
5.0,300,5.0,25.0,50.0,Direct Traffic,No,No,1,0.8,High Priority
3.0,1459,3.0,9.0,364.75,Google,No,No,1,0.63475,Medium Priority
4.0,255,4.0,16.0,51.0,Google,No,No,0,0.531,Medium Priority
1.0,1046,1.0,1.0,523.0,Welingak Website,No,No,1,0.553,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
8.0,180,2.67,21.36,20.0,Olark Chat,No,No,0,0.6607999999999999,Medium Priority
13.0,1667,4.33,56.29,119.07142857142857,Google,No,No,1,1.0,High Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,0,0.0,Low Priority
2.0,1576,2.0,4.0,525.3333333333334,Google,No,No,1,0.6453333333333334,Medium Priority
5.0,651,5.0,25.0,108.5,Google,No,No,0,0.8585,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,234,2.0,4.0,78.0,Google,No,No,0,0.198,Low Priority
5.0,129,5.0,25.0,21.5,Google,No,No,0,0.7715,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,1499,3.0,9.0,374.75,Google,No,No,1,0.64475,Medium Priority
6.0,71,6.0,36.0,10.142857142857142,Google,No,No,0,1.0,High Priority
2.0,53,2.0,4.0,17.666666666666668,Google,No,No,0,0.13766666666666666,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,489,3.0,9.0,122.25,Google,No,No,1,0.39225,Low Priority
5.0,1013,5.0,25.0,168.83333333333334,Google,No,No,1,0.9188333333333334,High Priority
2.0,702,2.0,4.0,234.0,Direct Traffic,No,No,0,0.354,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
8.0,76,8.0,64.0,8.444444444444445,Facebook,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,925,2.0,4.0,308.3333333333333,Google,No,No,1,0.42833333333333334,Medium Priority
2.0,1184,2.0,4.0,394.6666666666667,WeLearn,No,No,1,0.5146666666666667,Medium Priority
4.0,263,1.33,5.32,52.6,Olark Chat,No,No,1,0.2122,Low Priority
3.0,949,3.0,9.0,237.25,Google,No,No,1,0.50725,Medium Priority
5.0,220,5.0,25.0,36.666666666666664,Google,No,No,0,0.7866666666666666,High Priority
3.0,812,3.0,9.0,203.0,Direct Traffic,No,No,1,0.47300000000000003,Medium Priority
3.0,1213,1.5,4.5,303.25,Google,No,No,1,0.43825000000000003,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,239,4.0,16.0,47.8,Google,No,No,0,0.5277999999999999,Medium Priority
3.0,1622,3.0,9.0,405.5,Google,No,No,1,0.6755,Medium Priority
4.0,177,4.0,16.0,35.4,Direct Traffic,No,No,0,0.5154,Medium Priority
1.0,216,1.0,1.0,108.0,Olark Chat,No,No,0,0.138,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
7.0,268,7.0,49.0,33.5,Direct Traffic,No,No,0,1.0,High Priority
5.0,282,1.67,8.35,47.0,Google,No,No,0,0.2975,Low Priority
2.0,367,2.0,4.0,122.33333333333333,Direct Traffic,Yes,No,0,0.24233333333333335,Low Priority
14.0,174,2.8,39.199999999999996,11.6,Google,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
2.0,316,2.0,4.0,105.33333333333333,Direct Traffic,No,No,0,0.22533333333333333,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,1167,1.33,5.32,233.4,Google,No,No,1,0.393,Low Priority
7.0,1320,1.75,12.25,165.0,Google,No,No,0,0.5325,Medium Priority
3.0,1083,3.0,9.0,270.75,Google,Yes,No,0,0.5407500000000001,Medium Priority
10.0,432,1.67,16.7,39.27272727272727,Direct Traffic,Yes,No,0,0.5402727272727272,Medium Priority
2.0,157,2.0,4.0,52.333333333333336,Google,No,No,0,0.17233333333333334,Low Priority
2.0,407,1.0,2.0,135.66666666666666,Google,No,No,0,0.19566666666666666,Low Priority
6.0,950,6.0,36.0,135.71428571428572,Google,Yes,No,0,1.0,High Priority
3.0,100,3.0,9.0,25.0,Direct Traffic,No,No,0,0.29500000000000004,Low Priority
8.0,2137,8.0,64.0,237.44444444444446,Google,No,No,1,1.0,High Priority
10.0,1131,5.0,50.0,102.81818181818181,Google,No,No,1,1.0,High Priority
6.0,5,6.0,36.0,0.7142857142857143,Direct Traffic,No,No,0,1.0,High Priority
4.0,932,2.0,8.0,186.4,Google,No,No,1,0.4264,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,531,1.0,2.0,177.0,Google,Yes,No,0,0.237,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
5.0,240,5.0,25.0,40.0,Google,No,No,0,0.79,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,1041,3.0,9.0,260.25,Direct Traffic,No,No,0,0.53025,Medium Priority
3.0,155,3.0,9.0,38.75,Organic Search,No,No,0,0.30875,Low Priority
2.0,11,2.0,4.0,3.6666666666666665,Google,No,No,0,0.12366666666666666,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,59,2.0,4.0,19.666666666666668,Direct Traffic,No,No,0,0.13966666666666666,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,1250,3.0,9.0,312.5,Direct Traffic,No,No,1,0.5825,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,803,3.0,9.0,200.75,Direct Traffic,Yes,No,1,0.47075,Medium Priority
14.0,148,14.0,196.0,9.866666666666667,Google,No,No,0,1.0,High Priority
5.0,1024,5.0,25.0,170.66666666666666,Google,No,No,1,0.9206666666666666,High Priority
4.0,46,2.0,8.0,9.2,Google,No,No,0,0.24919999999999998,Low Priority
4.0,1590,4.0,16.0,318.0,Google,No,No,1,0.798,High Priority
6.0,361,6.0,36.0,51.57142857142857,Google,No,No,0,1.0,High Priority
4.0,85,4.0,16.0,17.0,Google,No,No,0,0.497,Medium Priority
3.0,37,3.0,9.0,9.25,Google,No,No,0,0.27925,Low Priority
4.0,262,4.0,16.0,52.4,Google,No,No,1,0.5324,Medium Priority
3.0,559,3.0,9.0,139.75,Google,No,No,0,0.40975000000000006,Medium Priority
5.0,314,5.0,25.0,52.333333333333336,Organic Search,No,No,0,0.8023333333333333,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,276,3.0,9.0,69.0,Organic Search,No,No,0,0.339,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
2.0,1734,2.0,4.0,578.0,Google,No,No,1,0.698,Medium Priority
6.0,152,6.0,36.0,21.714285714285715,Google,No,No,0,1.0,High Priority
7.0,265,1.75,12.25,33.125,Direct Traffic,No,No,0,0.400625,Medium Priority
7.0,1115,7.0,49.0,139.375,Google,Yes,No,0,1.0,High Priority
4.0,1295,4.0,16.0,259.0,Google,Yes,No,1,0.739,High Priority
4.0,108,4.0,16.0,21.6,Google,No,No,0,0.5015999999999999,Medium Priority
2.0,1290,2.0,4.0,430.0,Google,No,No,1,0.55,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,436,4.0,16.0,87.2,Organic Search,No,No,0,0.5671999999999999,Medium Priority
3.0,736,3.0,9.0,184.0,Google,No,No,1,0.454,Medium Priority
5.0,1459,5.0,25.0,243.16666666666666,Direct Traffic,No,No,1,0.9931666666666666,High Priority
2.0,811,2.0,4.0,270.3333333333333,Direct Traffic,No,No,1,0.3903333333333333,Low Priority
7.0,1460,7.0,49.0,182.5,Organic Search,No,No,1,1.0,High Priority
2.0,227,2.0,4.0,75.66666666666667,Direct Traffic,No,No,0,0.19566666666666666,Low Priority
2.0,76,2.0,4.0,25.333333333333332,Direct Traffic,No,No,0,0.14533333333333331,Low Priority
8.0,241,8.0,64.0,26.77777777777778,Organic Search,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,562,4.0,16.0,112.4,Organic Search,No,No,1,0.5924,Medium Priority
7.0,1126,7.0,49.0,140.75,Direct Traffic,No,No,1,1.0,High Priority
1.0,1716,1.0,1.0,858.0,Google,No,No,1,0.888,High Priority
3.0,534,1.5,4.5,133.5,Organic Search,No,No,1,0.2685,Low Priority
2.0,30,2.0,4.0,10.0,Organic Search,No,No,0,0.13,Low Priority
9.0,1442,4.5,40.5,144.2,Direct Traffic,No,No,0,1.0,High Priority
1.0,1156,1.0,1.0,578.0,Direct Traffic,No,No,0,0.608,Medium Priority
4.0,434,4.0,16.0,86.8,Google,No,No,0,0.5668,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,166,1.5,4.5,41.5,Olark Chat,No,No,1,0.17650000000000002,Low Priority
5.0,80,2.5,12.5,13.333333333333334,Direct Traffic,No,No,0,0.3883333333333333,Low Priority
2.0,1948,2.0,4.0,649.3333333333334,Direct Traffic,No,No,1,0.7693333333333334,High Priority
3.0,986,3.0,9.0,246.5,Organic Search,No,No,0,0.5165,Medium Priority
22.0,601,1.38,30.36,26.130434782608695,Direct Traffic,Yes,No,0,0.9369304347826086,High Priority
5.0,448,5.0,25.0,74.66666666666667,Organic Search,No,No,0,0.8246666666666667,High Priority
2.0,199,2.0,4.0,66.33333333333333,Direct Traffic,No,No,0,0.18633333333333332,Low Priority
5.0,786,5.0,25.0,131.0,Google,No,No,1,0.881,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
2.0,1528,2.0,4.0,509.3333333333333,Google,No,No,1,0.6293333333333333,Medium Priority
2.0,1232,2.0,4.0,410.6666666666667,Direct Traffic,No,No,1,0.5306666666666666,Medium Priority
2.0,1188,1.0,2.0,396.0,Google,No,No,0,0.456,Medium Priority
6.0,1049,6.0,36.0,149.85714285714286,Google,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
4.0,1219,1.0,4.0,243.8,Google,No,No,1,0.3638,Low Priority
4.0,198,4.0,16.0,39.6,Google,No,No,0,0.5196,Medium Priority
3.0,1334,3.0,9.0,333.5,Google,No,No,0,0.6035,Medium Priority
4.0,375,4.0,16.0,75.0,Direct Traffic,No,No,0,0.5549999999999999,Medium Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
12.0,1261,4.0,48.0,97.0,Google,No,No,0,1.0,High Priority
2.0,594,1.0,2.0,198.0,Google,No,No,1,0.258,Low Priority
3.0,295,3.0,9.0,73.75,Google,No,No,0,0.34375,Low Priority
3.0,271,3.0,9.0,67.75,Google,No,No,0,0.33775,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
5.0,1211,2.5,12.5,201.83333333333334,Google,No,No,1,0.5768333333333333,Medium Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,1275,3.0,9.0,318.75,Google,No,No,0,0.5887500000000001,Medium Priority
4.0,1506,4.0,16.0,301.2,Google,No,No,1,0.7811999999999999,High Priority
3.0,1021,3.0,9.0,255.25,Google,No,No,1,0.52525,Medium Priority
2.0,342,2.0,4.0,114.0,Google,Yes,No,0,0.23399999999999999,Low Priority
2.0,681,1.0,2.0,227.0,Google,No,No,1,0.28700000000000003,Low Priority
3.0,1264,3.0,9.0,316.0,Organic Search,No,No,1,0.5860000000000001,Medium Priority
5.0,949,1.0,5.0,158.16666666666666,Direct Traffic,No,No,0,0.30816666666666664,Low Priority
5.0,371,2.5,12.5,61.833333333333336,Google,No,No,0,0.43683333333333335,Medium Priority
2.0,426,1.0,2.0,142.0,Google,No,No,0,0.202,Low Priority
3.0,491,3.0,9.0,122.75,Direct Traffic,No,No,0,0.39275000000000004,Low Priority
6.0,99,6.0,36.0,14.142857142857142,Direct Traffic,No,No,1,1.0,High Priority
3.0,555,1.5,4.5,138.75,Welingak Website,No,No,1,0.27375000000000005,Low Priority
3.0,505,1.5,4.5,126.25,Google,No,No,0,0.26125,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,1732,4.0,16.0,346.4,Google,No,No,0,0.8264,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,32,4.0,16.0,6.4,Google,Yes,No,0,0.4864,Medium Priority
11.0,1714,5.5,60.5,142.83333333333334,Google,No,No,1,1.0,High Priority
3.0,121,3.0,9.0,30.25,Google,No,No,0,0.30025,Low Priority
3.0,251,3.0,9.0,62.75,Google,No,No,0,0.33275,Low Priority
4.0,700,4.0,16.0,140.0,Google,No,No,0,0.62,Medium Priority
8.0,699,8.0,64.0,77.66666666666667,Google,No,No,0,1.0,High Priority
3.0,597,3.0,9.0,149.25,Direct Traffic,No,No,0,0.41925,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
7.0,8,7.0,49.0,1.0,Google,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,360,4.0,16.0,72.0,Direct Traffic,No,No,0,0.552,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,271,1.67,8.35,45.166666666666664,Google,No,No,0,0.2956666666666667,Low Priority
6.0,76,3.0,18.0,10.857142857142858,Google,No,No,1,0.5508571428571429,Medium Priority
2.0,376,2.0,4.0,125.33333333333333,Google,No,No,0,0.24533333333333332,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1349,1.0,2.0,449.6666666666667,Reference,No,No,1,0.5096666666666667,Medium Priority
6.0,1116,3.0,18.0,159.42857142857142,Google,No,No,1,0.6994285714285715,Medium Priority
3.0,370,1.5,4.5,92.5,Google,No,No,1,0.2275,Low Priority
3.0,131,1.0,3.0,32.75,Google,No,No,0,0.12275,Low Priority
2.0,2117,2.0,4.0,705.6666666666666,Google,No,No,0,0.8256666666666667,High Priority
10.0,85,5.0,50.0,7.7272727272727275,Google,No,No,0,1.0,High Priority
8.0,1190,2.0,16.0,132.22222222222223,Direct Traffic,No,No,1,0.6122222222222222,Medium Priority
5.0,287,5.0,25.0,47.833333333333336,Direct Traffic,No,No,0,0.7978333333333334,High Priority
2.0,1303,2.0,4.0,434.3333333333333,Google,No,No,0,0.5543333333333333,Medium Priority
10.0,1026,10.0,100.0,93.27272727272727,Google,No,No,1,1.0,High Priority
8.0,167,4.0,32.0,18.555555555555557,Google,No,No,1,0.9785555555555555,High Priority
3.0,759,3.0,9.0,189.75,Google,No,No,0,0.45975,Medium Priority
5.0,75,5.0,25.0,12.5,Organic Search,Yes,No,0,0.7625,High Priority
1.0,210,1.0,1.0,105.0,Direct Traffic,No,No,0,0.135,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,845,3.0,9.0,211.25,Google,No,No,1,0.48125,Medium Priority
5.0,1,5.0,25.0,0.16666666666666666,Google,No,No,1,0.7501666666666666,High Priority
2.0,1335,2.0,4.0,445.0,Google,No,No,0,0.565,Medium Priority
2.0,51,2.0,4.0,17.0,Google,No,No,0,0.137,Low Priority
2.0,1387,2.0,4.0,462.3333333333333,Google,No,No,1,0.5823333333333334,Medium Priority
30.0,68,10.0,300.0,2.193548387096774,Direct Traffic,No,No,0,1.0,High Priority
5.0,29,5.0,25.0,4.833333333333333,Organic Search,No,No,0,0.7548333333333334,High Priority
2.0,296,2.0,4.0,98.66666666666667,Google,No,No,1,0.21866666666666668,Low Priority
6.0,555,6.0,36.0,79.28571428571429,Google,No,No,0,1.0,High Priority
8.0,275,4.0,32.0,30.555555555555557,Organic Search,No,No,0,0.9905555555555555,High Priority
4.0,1033,4.0,16.0,206.6,Google,No,No,1,0.6866,Medium Priority
3.0,226,1.5,4.5,56.5,Olark Chat,No,No,0,0.1915,Low Priority
16.0,1522,2.67,42.72,89.52941176470588,Direct Traffic,No,No,1,1.0,High Priority
3.0,161,3.0,9.0,40.25,Organic Search,No,No,0,0.31025,Low Priority
5.0,37,2.5,12.5,6.166666666666667,Google,No,No,0,0.38116666666666665,Low Priority
3.0,529,3.0,9.0,132.25,Direct Traffic,No,No,0,0.40225,Medium Priority
1.0,191,1.0,1.0,95.5,Direct Traffic,Yes,No,0,0.1255,Low Priority
3.0,1293,1.5,4.5,323.25,Direct Traffic,No,No,1,0.45825,Medium Priority
6.0,213,6.0,36.0,30.428571428571427,Google,No,No,0,1.0,High Priority
6.0,125,2.0,12.0,17.857142857142858,Google,No,No,0,0.37785714285714284,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1328,2.0,4.0,442.6666666666667,Direct Traffic,No,No,1,0.5626666666666666,Medium Priority
3.0,284,3.0,9.0,71.0,Google,No,No,0,0.341,Low Priority
2.0,84,2.0,4.0,28.0,Organic Search,No,No,0,0.148,Low Priority
2.0,203,2.0,4.0,67.66666666666667,Direct Traffic,No,No,0,0.18766666666666665,Low Priority
2.0,102,2.0,4.0,34.0,Google,Yes,No,0,0.154,Low Priority
3.0,481,3.0,9.0,120.25,Google,No,No,1,0.39025,Low Priority
9.0,195,2.25,20.25,19.5,Google,No,No,0,0.6269999999999999,Medium Priority
5.0,231,5.0,25.0,38.5,Google,No,No,0,0.7885,High Priority
10.0,825,5.0,50.0,75.0,Google,No,No,1,1.0,High Priority
7.0,338,2.33,16.310000000000002,42.25,Google,No,No,0,0.5315500000000001,Medium Priority
6.0,204,3.0,18.0,29.142857142857142,Google,No,No,0,0.5691428571428572,Medium Priority
3.0,203,3.0,9.0,50.75,Google,No,No,0,0.32075000000000004,Low Priority
3.0,107,3.0,9.0,26.75,Google,No,No,0,0.29675,Low Priority
4.0,221,4.0,16.0,44.2,Google,No,No,0,0.5242,Medium Priority
1.0,238,1.0,1.0,119.0,Google,No,No,0,0.14900000000000002,Low Priority
2.0,335,2.0,4.0,111.66666666666667,Google,No,No,0,0.2316666666666667,Low Priority
5.0,1383,5.0,25.0,230.5,Organic Search,No,No,1,0.9805,High Priority
3.0,761,3.0,9.0,190.25,Google,No,No,1,0.46025000000000005,Medium Priority
2.0,303,2.0,4.0,101.0,Direct Traffic,No,No,0,0.221,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
4.0,260,4.0,16.0,52.0,Google,No,No,0,0.532,Medium Priority
0.0,0,0.0,0.0,0.0,Welingak Website,Yes,No,1,0.0,Low Priority
2.0,738,2.0,4.0,246.0,Google,No,No,0,0.366,Low Priority
6.0,212,6.0,36.0,30.285714285714285,Google,No,No,0,1.0,High Priority
3.0,60,3.0,9.0,15.0,Direct Traffic,No,No,0,0.28500000000000003,Low Priority
9.0,898,4.5,40.5,89.8,Google,Yes,No,1,1.0,High Priority
15.0,1108,3.0,45.0,69.25,Click2call,No,No,1,1.0,High Priority
4.0,355,4.0,16.0,71.0,Google,No,No,0,0.5509999999999999,Medium Priority
7.0,842,3.5,24.5,105.25,Google,No,No,1,0.8402499999999999,High Priority
2.0,133,2.0,4.0,44.333333333333336,Google,No,No,0,0.16433333333333333,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,186,2.0,4.0,62.0,Google,No,No,0,0.182,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
11.0,1187,11.0,121.0,98.91666666666667,Google,No,No,0,1.0,High Priority
5.0,48,1.67,8.35,8.0,Direct Traffic,No,No,0,0.2585,Low Priority
11.0,1039,5.5,60.5,86.58333333333333,Google,No,No,1,1.0,High Priority
3.0,831,3.0,9.0,207.75,Google,No,No,1,0.47775,Medium Priority
3.0,977,3.0,9.0,244.25,Direct Traffic,No,No,0,0.51425,Medium Priority
4.0,612,4.0,16.0,122.4,Google,No,No,1,0.6024,Medium Priority
3.0,170,1.5,4.5,42.5,Google,No,No,1,0.17750000000000002,Low Priority
6.0,1040,6.0,36.0,148.57142857142858,Direct Traffic,No,No,1,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
3.0,119,1.5,4.5,29.75,Organic Search,No,No,0,0.16475,Low Priority
7.0,255,7.0,49.0,31.875,Organic Search,No,No,0,1.0,High Priority
3.0,1061,3.0,9.0,265.25,Direct Traffic,No,No,1,0.53525,Medium Priority
3.0,1987,3.0,9.0,496.75,Google,No,No,1,0.76675,High Priority
6.0,307,6.0,36.0,43.857142857142854,Google,No,No,0,1.0,High Priority
6.0,138,3.0,18.0,19.714285714285715,Organic Search,No,No,0,0.5597142857142857,Medium Priority
2.0,169,2.0,4.0,56.333333333333336,Google,No,No,0,0.17633333333333334,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1208,2.0,4.0,402.6666666666667,Direct Traffic,No,No,1,0.5226666666666666,Medium Priority
8.0,157,2.0,16.0,17.444444444444443,Google,No,No,0,0.4974444444444444,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
9.0,171,9.0,81.0,17.1,Google,No,No,0,1.0,High Priority
4.0,441,4.0,16.0,88.2,Google,No,No,0,0.5682,Medium Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
6.0,1830,3.0,18.0,261.42857142857144,Google,No,No,1,0.8014285714285715,High Priority
2.0,1227,1.0,2.0,409.0,Google,No,No,1,0.46900000000000003,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,275,3.0,9.0,68.75,Google,No,No,0,0.33875,Low Priority
2.0,94,2.0,4.0,31.333333333333332,Google,No,No,0,0.15133333333333332,Low Priority
4.0,51,4.0,16.0,10.2,Direct Traffic,No,No,0,0.49019999999999997,Medium Priority
5.0,914,2.5,12.5,152.33333333333334,Google,No,No,1,0.5273333333333333,Medium Priority
